date,platform,latitude,longitude,depth_m,argo_temperature,oceanembed_temperature,error
2020-01-29,b'2902234                         ',14.33333,84.66667,700.0,8.239241059189245,8.320257186889648,0.08101612770040312
2020-01-30,b'2902264                         ',12.73884,88.60552,10.0,27.820999145507812,27.624418258666992,-0.1965808868408203
2020-01-30,b'2902264                         ',12.73884,88.60552,20.0,27.823150737982136,27.739049911499023,-0.08410082648311246
2020-01-30,b'2902264                         ',12.73884,88.60552,30.0,27.80462150156079,27.642024993896484,-0.1625965076643041
2020-01-30,b'2902264                         ',12.73884,88.60552,50.0,27.763587103040777,27.70395851135254,-0.059628591688237975
2020-01-30,b'2902264                         ',12.73884,88.60552,75.0,24.546740098091306,25.637832641601562,1.091092543510257
2020-01-30,b'2902264                         ',12.73884,88.60552,100.0,21.786308770778852,21.6809024810791,-0.10540628969975074
2020-01-30,b'2902264                         ',12.73884,88.60552,125.0,19.195591529033514,18.51798439025879,-0.6776071387747251
2020-01-30,b'2902264                         ',12.73884,88.60552,150.0,16.942918242823254,16.083799362182617,-0.8591188806406365
2020-01-30,b'2902264                         ',12.73884,88.60552,200.0,13.508186586012595,13.634146690368652,0.1259601043560572
2020-01-30,b'2902264                         ',12.73884,88.60552,300.0,11.453104666991637,11.357919692993164,-0.0951849739984727
2020-01-30,b'2902264                         ',12.73884,88.60552,500.0,9.935635004060266,9.87409496307373,-0.06154004098653587
2020-01-30,b'2902264                         ',12.73884,88.60552,700.0,8.498289060614447,8.326508522033691,-0.17178053858075515
2020-01-30,b'2902294                         ',8.25481,89.12597,30.0,28.03092955566843,27.602294921875,-0.42863463379342903
2020-01-30,b'2902294                         ',8.25481,89.12597,50.0,28.102165225828653,27.392255783081055,-0.7099094427475983
2020-01-30,b'2902294                         ',8.25481,89.12597,75.0,24.524528810308755,24.856487274169922,0.33195846386116656
2020-01-30,b'2902294                         ',8.25481,89.12597,100.0,20.689246338568218,21.183822631835938,0.4945762932677198
2020-01-30,b'2902294                         ',8.25481,89.12597,125.0,18.46817070304192,18.120014190673828,-0.3481565123680923
2020-01-30,b'2902294                         ',8.25481,89.12597,150.0,15.887990934521097,15.954581260681152,0.06659032616005511
2020-01-30,b'2902294                         ',8.25481,89.12597,200.0,13.455516143708971,13.743579864501953,0.2880637207929819
2020-01-30,b'2902294                         ',8.25481,89.12597,300.0,11.490651397363976,11.653740882873535,0.16308948550955904
2020-01-30,b'2902294                         ',8.25481,89.12597,500.0,9.888444039746918,9.978392601013184,0.08994856126626516
2020-01-30,b'2902294                         ',8.25481,89.12597,700.0,8.483651403014747,8.505331993103027,0.021680590088280383
2020-01-30,b'2902236                         ',16.68333,83.98333,5.0,27.306374530428744,27.437406539916992,0.13103200948824778
2020-01-30,b'2902236                         ',16.68333,83.98333,10.0,27.348203091541336,27.385498046875,0.03729495533366389
2020-01-30,b'2902236                         ',16.68333,83.98333,20.0,27.53666174654128,27.24079704284668,-0.29586470369460116
2020-01-30,b'2902236                         ',16.68333,83.98333,30.0,27.530007441770763,27.60931396484375,0.07930652307298658
2020-01-30,b'2902236                         ',16.68333,83.98333,50.0,27.603265471086413,27.520479202270508,-0.08278626881590512
2020-01-30,b'2902236                         ',16.68333,83.98333,75.0,27.77753944022775,26.905616760253906,-0.8719226799738422
2020-01-30,b'2902236                         ',16.68333,83.98333,100.0,23.87119417762526,24.021976470947266,0.1507822933220062
2020-01-30,b'2902236                         ',16.68333,83.98333,125.0,20.75576046053561,20.50552749633789,-0.2502329641977177
2020-01-30,b'2902236                         ',16.68333,83.98333,150.0,17.898545910335127,18.338764190673828,0.44021828033870136
2020-01-30,b'2902236                         ',16.68333,83.98333,200.0,14.39947598654726,14.724055290222168,0.3245793036749074
2020-01-30,b'2902236                         ',16.68333,83.98333,300.0,11.707030607322436,11.873224258422852,0.16619365110041606
2020-01-30,b'2902236                         ',16.68333,83.98333,500.0,10.02148068347152,10.102429389953613,0.08094870648209351
2020-01-30,b'2902236                         ',16.68333,83.98333,700.0,8.61341592986809,8.705158233642578,0.09174230377448822
